Target,AUC,PD,PF,Gmean,Fmeasure,Balance,MCC,FIR,cost
jira_wic,0.74193556,0.692307692,0.307409675,0.692448994,0.249307479,0.692448976,0.21299585,0.514968173,0.403857062
jira_hba,0.765324155,0.71559633,0.323424495,0.695812438,0.482972136,0.695460305,0.323121668,0.435219486,0.579792257
jira_hiv,0.733711432,0.713780919,0.336275375,0.688297881,0.466512702,0.687748106,0.306743048,0.423179924,0.583333333
jira_der,0.740801461,0.684073107,0.333763997,0.675095647,0.369014085,0.67503215,0.251185477,0.439586008,0.517560074
jira_act,0.830875681,0.80887372,0.318038969,0.742711489,0.457528958,0.737628088,0.363971161,0.512440986,0.483545648
jira_gro,0.824852578,0.814285714,0.316910786,0.745808145,0.312328767,0.740267212,0.289500287,0.558732397,0.40682095
jira_jru,0.861944028,0.83908046,0.346273292,0.740627644,0.381201044,0.72999973,0.325079132,0.517418436,0.462380301
jira_gro,0.643893856,0.628571429,0.460719041,0.582216972,0.191304348,0.581537804,0.093869731,0.244269738,0.570036541
jira_act,0.803958058,0.784982935,0.307982401,0.73703596,0.454096742,0.734401151,0.355750097,0.513154251,0.482484076
jira_jru,0.713759192,0.701149425,0.361801242,0.668933997,0.320209974,0.668177905,0.224095794,0.426386491,0.508891929
jira_wic,0.698379575,0.707692308,0.431720759,0.634166262,0.198489752,0.631335789,0.144914337,0.361204962,0.516732842
jira_hiv,0.357350478,0.332155477,0.510150044,0.403368747,0.196858639,0.405748633,-0.142542317,-0.428777497,0.875
jira_hba,0.46654267,0.435779817,0.470868014,0.480192711,0.267983075,0.480355361,-0.028449353,-0.063943144,0.812086874
jira_der,0.668400002,0.64229765,0.421619294,0.609501902,0.305970149,0.60903082,0.154557945,0.294929594,0.604805915
jira_hba,0.718721705,0.69266055,0.359096314,0.666279746,0.450074516,0.665778741,0.272596523,0.382436261,0.617563739
jira_gro,0.810928286,0.885714286,0.390146471,0.734953048,0.291764706,0.712532181,0.279360466,0.511807002,0.461632156
jira_act,0.800370257,0.805460751,0.31929604,0.740459535,0.455159113,0.735618192,0.360423781,0.509716075,0.48566879
jira_der,0.756145103,0.723237598,0.341085271,0.69032739,0.3815427,0.689406544,0.272512545,0.45357641,0.512754159
jira_jru,0.747884986,0.701149425,0.316770186,0.692131629,0.346590909,0.692059245,0.258908666,0.482967415,0.469220246
jira_wic,0.781824391,0.769230769,0.349050827,0.707622875,0.25,0.704119182,0.226231254,0.505955757,0.431083381
jira_hiv,0.657600916,0.558303887,0.324801412,0.613975566,0.390605686,0.612320097,0.193246566,0.334647429,0.636299435
jira_wic,0.725451034,0.769230769,0.47581139,0.634997644,0.198609732,0.626067575,0.153368759,0.353318208,0.54849688
jira_der,0.802338513,0.785900783,0.316968131,0.732663143,0.423943662,0.729530713,0.336243244,0.512197788,0.474306839
jira_hiv,0.766280771,0.703180212,0.280670786,0.711208879,0.4975,0.711141837,0.350929161,0.480768958,0.543079096
jira_gro,0.715151227,0.642857143,0.359520639,0.64166715,0.233766234,0.64166628,0.162720018,0.40316687,0.475030451
jira_hba,0.722370703,0.651376147,0.317479191,0.666766657,0.452950558,0.666584622,0.277281166,0.407080823,0.601510859
jira_jru,0.864951453,0.873563218,0.327639752,0.766387097,0.406417112,0.751671521,0.361994431,0.550561596,0.437756498
jira_act,0.84604205,0.85665529,0.275298554,0.787920889,0.511201629,0.780526767,0.437439549,0.573094036,0.432590234
