Target,AUC,PD,PF,Gmean,Fmeasure,Balance,MCC,FIR,cost
camel1_4,0.654721814,0.137931034,0.096286107,0.353058341,0.170212766,0.386634727,0.050966954,0.251720183,0.533256881
ivy2_0,0.762259615,0.45,0.08974359,0.640012019,0.418604651,0.605948029,0.339218384,0.70959596,0.318181818
ivy2_0,0.761217949,0.425,0.102564103,0.61758421,0.382022472,0.586996129,0.295618307,0.672459893,0.335227273
ivy2_0,0.731370192,0.4,0.105769231,0.598073831,0.359550562,0.569194284,0.269759051,0.651988636,0.34375
ivy2_0,0.732491987,0.4,0.112179487,0.595926342,0.351648352,0.568384293,0.259513945,0.637784091,0.349431818
ivy2_0,0.762860577,0.4,0.102564103,0.59914469,0.363636364,0.56958195,0.275070023,0.659090909,0.340909091
ivy2_0,0.767307692,0.4,0.112179487,0.595926342,0.351648352,0.568384293,0.259513945,0.637784091,0.349431818
ivy2_0,0.766466346,0.45,0.083333333,0.642261629,0.428571429,0.606652543,0.351865775,0.722222222,0.3125
ivy2_0,0.766185897,0.45,0.096153846,0.637754474,0.409090909,0.605192729,0.327238476,0.696969697,0.323863636
ivy2_0,0.75088141,0.425,0.092948718,0.620883882,0.395348837,0.588135663,0.312660361,0.692513369,0.326704545
ivy2_0,0.766546474,0.425,0.096153846,0.619785943,0.390804598,0.587767928,0.306832396,0.685828877,0.329545455
ivy2_0,0.762980769,0.45,0.096153846,0.637754474,0.409090909,0.605192729,0.327238476,0.696969697,0.323863636
ivy2_0,0.733894231,0.375,0.086538462,0.585276069,0.365853659,0.553842009,0.282416272,0.681818182,0.332386364
ivy2_0,0.773557692,0.45,0.115384615,0.630933375,0.382978723,0.602625108,0.29467832,0.659090909,0.340909091
ivy2_0,0.746314103,0.45,0.099358974,0.6366227,0.404494382,0.604796125,0.321477562,0.690656566,0.326704545
ivy2_0,0.744391026,0.45,0.099358974,0.6366227,0.404494382,0.604796125,0.321477562,0.690656566,0.326704545
ivy2_0,0.780929487,0.475,0.099358974,0.654067647,0.422222222,0.622179139,0.341500888,0.700956938,0.321022727
ivy2_0,0.745352564,0.425,0.118589744,0.612045226,0.361702128,0.584856334,0.269839535,0.639037433,0.349431818
