Target,AUC,PD,PF,Gmean,Fmeasure,Balance,MCC,FIR,cost
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
jedit4_0,0.824111823,0.64516129,0.134615385,0.747203222,0.615384615,0.731642206,0.494688904,0.60962963,0.496296296
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
