Target,AUC,PD,PF,Gmean,Fmeasure,Balance,MCC,FIR,cost
ivy2_0,0.632692308,0.775,0.509615385,0.616480395,0.269565217,0.606088309,0.168985222,0.303519062,0.616477273
ivy2_0,0.576923077,0.75,0.596153846,0.550349539,0.234375,0.542889834,0.10027614,0.181818182,0.698863636
ivy2_0,0.612179487,0.625,0.400641026,0.612045226,0.263157895,0.611967636,0.143989036,0.318181818,0.553977273
ivy2_0,0.633333333,0.725,0.458333333,0.62666445,0.273584906,0.622048651,0.169307247,0.326018809,0.582386364
ivy2_0,0.625641026,0.7,0.448717949,0.621206436,0.269230769,0.618327498,0.15966334,0.318181818,0.579545455
ivy2_0,0.649038462,0.75,0.451923077,0.641137811,0.28436019,0.634805211,0.189277201,0.352272727,0.571022727
ivy2_0,0.604166667,0.75,0.541666667,0.58630197,0.251046025,0.578157151,0.133380949,0.246212121,0.650568182
ivy2_0,0.54775641,0.65,0.554487179,0.538129476,0.217573222,0.536342782,0.061150035,0.130244755,0.684659091
ivy2_0,0.688782051,0.775,0.397435897,0.683364602,0.317948718,0.677060151,0.241378746,0.431818182,0.517045455
ivy2_0,0.672115385,0.7,0.355769231,0.671536699,0.312849162,0.670931811,0.223490866,0.435876623,0.497159091
ivy2_0,0.645512821,0.775,0.483974359,0.632392182,0.279279279,0.622603537,0.184832523,0.332844575,0.59375
ivy2_0,0.597115385,0.55,0.355769231,0.595253663,0.25433526,0.594369783,0.127138606,0.313016529,0.53125
ivy2_0,0.633333333,0.6,0.333333333,0.632455532,0.285714286,0.631821299,0.175932888,0.393939394,0.5
ivy2_0,0.578846154,0.35,0.192307692,0.531688168,0.245614035,0.52068682,0.122822955,0.399350649,0.431818182
ivy2_0,0.569230769,0.475,0.336538462,0.561377084,0.231707317,0.55904471,0.09199372,0.258373206,0.53125
ivy2_0,0.530448718,0.375,0.314102564,0.507160269,0.196078431,0.505386302,0.041396929,0.143939394,0.534090909
ivy2_0,0.646153846,0.475,0.182692308,0.623073955,0.327586207,0.606934179,0.225468668,0.545454545,0.394886364
ivy2_0,0.667628205,0.8,0.46474359,0.654373844,0.294930876,0.642238484,0.21280348,0.371448864,0.571022727
ivy2_0,0.620192308,0.5,0.259615385,0.608434308,0.283687943,0.601628221,0.168661677,0.426136364,0.457386364
ivy2_0,0.636858974,0.575,0.301282051,0.633847632,0.292993631,0.631627991,0.184409677,0.421936759,0.477272727
jedit4_0,0.608658009,0.866666667,0.649350649,0.551267724,0.448275862,0.531260177,0.204497702,0.189291101,0.800653595
jedit4_0,0.581818182,0.8,0.636363636,0.53935989,0.425531915,0.528322845,0.150457441,0.154411765,0.823529412
jedit4_0,0.696969697,0.666666667,0.272727273,0.696310624,0.531914894,0.695458315,0.351114009,0.446078431,0.614379085
jedit4_0,0.685627706,0.626666667,0.255411255,0.683087803,0.519337017,0.680146372,0.335615093,0.447225699,0.620915033
jedit4_0,0.662164502,0.653333333,0.329004329,0.66210561,0.49,0.662049097,0.283810276,0.3747499,0.663398693
jedit4_0,0.626147186,0.88,0.627705628,0.57238016,0.461538462,0.548107117,0.234553088,0.216428996,0.777777778
jedit4_0,0.616969697,0.84,0.606060606,0.575246983,0.45323741,0.556767861,0.212947895,0.210239651,0.781045752
jedit4_0,0.586666667,0.84,0.666666667,0.529150262,0.431506849,0.515209094,0.164170016,0.15577342,0.826797386
jedit4_0,0.601471861,0.813333333,0.61038961,0.562923722,0.440433213,0.548657602,0.184297689,0.18836387,0.797385621
jedit4_0,0.637835498,0.946666667,0.670995671,0.558083714,0.471760797,0.524038008,0.269853766,0.219828777,0.777777778
jedit4_0,0.661385281,0.76,0.437229437,0.65399207,0.489270386,0.64731772,0.277824883,0.320605435,0.692810458
jedit4_0,0.672121212,0.586666667,0.242424242,0.666666667,0.502857143,0.661168214,0.315694781,0.442959002,0.630718954
jedit4_0,0.741471861,0.76,0.277056277,0.741240332,0.581632653,0.740808777,0.424868563,0.479704162,0.571895425
jedit4_0,0.598528139,0.586666667,0.38961039,0.598410593,0.421052632,0.598352953,0.170848147,0.253565062,0.741830065
jedit4_0,0.623116883,0.813333333,0.567099567,0.593373704,0.456928839,0.577835125,0.219069133,0.228543877,0.764705882
jedit4_0,0.631082251,0.76,0.497835498,0.617774248,0.461538462,0.60920582,0.227297095,0.260405917,0.738562092
jedit4_0,0.656623377,0.893333333,0.58008658,0.612472575,0.485507246,0.582939921,0.283811848,0.264705882,0.735294118
jedit4_0,0.611774892,0.773333333,0.54978355,0.590057106,0.446153846,0.579500458,0.196667377,0.218221771,0.77124183
jedit4_0,0.608311688,0.84,0.623376623,0.56246212,0.446808511,0.544918461,0.199176994,0.194677871,0.794117647
jedit4_0,0.63047619,0.88,0.619047619,0.578997492,0.464788732,0.554118875,0.241234198,0.223856209,0.77124183
jedit4_0,0.692900433,0.853333333,0.467532468,0.674071431,0.518218623,0.653519323,0.334490045,0.34129902,0.669934641
jedit4_0,0.648571429,0.773333333,0.476190476,0.636458455,0.477366255,0.62708235,0.256866656,0.290060852,0.715686275
jedit4_0,0.671601732,0.88,0.536796537,0.638450505,0.498113208,0.611058795,0.304286362,0.294414736,0.709150327
jedit4_0,0.682077922,0.853333333,0.489177489,0.660228654,0.507936508,0.638886633,0.317206748,0.322150735,0.68627451
jedit4_0,0.621645022,0.866666667,0.623376623,0.571320336,0.457746479,0.549236097,0.224906469,0.211915535,0.781045752
jedit4_0,0.637662338,0.933333333,0.658008658,0.564970724,0.471380471,0.532335677,0.265378434,0.222689076,0.774509804
jedit4_0,0.60034632,0.893333333,0.692640693,0.523998392,0.443708609,0.504455397,0.197261166,0.16959321,0.820261438
jedit4_0,0.650735931,0.773333333,0.471861472,0.639083037,0.479338843,0.629843934,0.260446046,0.29428668,0.712418301
jedit4_0,0.632987013,0.906666667,0.640692641,0.570764405,0.467353952,0.542180073,0.251089018,0.221453287,0.774509804
jedit4_0,0.691428571,0.906666667,0.523809524,0.65707384,0.515151515,0.623776975,0.338882812,0.318771626,0.68627451
log1_0,0.688992429,0.823529412,0.445544554,0.675729507,0.523364486,0.661140281,0.329243547,0.343386243,0.674074074
log1_0,0.688992429,0.823529412,0.445544554,0.675729507,0.523364486,0.661140281,0.329243547,0.343386243,0.674074074
log1_0,0.723791497,0.794117647,0.346534653,0.720366826,0.5625,0.714979115,0.389866974,0.421673525,0.614814815
log1_0,0.714036109,0.764705882,0.336633663,0.712236014,0.553191489,0.709581728,0.373947757,0.418803419,0.622222222
log1_0,0.610512522,0.676470588,0.455445545,0.606939101,0.446601942,0.604967138,0.191930996,0.244444444,0.755555556
log1_0,0.733983692,0.735294118,0.267326733,0.733982523,0.581395349,0.733980465,0.417421691,0.476148148,0.585185185
log1_0,0.733546884,0.823529412,0.356435644,0.728006989,0.571428571,0.718763235,0.406055182,0.424338624,0.607407407
log1_0,0.728887595,0.764705882,0.306930693,0.728006989,0.571428571,0.726531746,0.402316336,0.447863248,0.6
log1_0,0.67967385,0.705882353,0.346534653,0.679168356,0.516129032,0.678603472,0.314472166,0.380864198,0.659259259
log1_0,0.718549796,0.852941176,0.415841584,0.705870219,0.552380952,0.688110179,0.379980566,0.38339719,0.637037037
log1_0,0.708940012,0.794117647,0.376237624,0.703804455,0.545454545,0.69673255,0.363032961,0.393689986,0.637037037
log1_0,0.723791497,0.794117647,0.346534653,0.720366826,0.5625,0.714979115,0.389866974,0.421673525,0.614814815
log1_0,0.733401281,0.852941176,0.386138614,0.723593569,0.568627451,0.707827682,0.405267259,0.40945083,0.614814815
log1_0,0.70937682,0.705882353,0.287128713,0.709368213,0.551724138,0.709355812,0.372232149,0.44382716,0.614814815
log1_0,0.723500291,0.852941176,0.405940594,0.711827036,0.557692308,0.694701733,0.388331425,0.392081737,0.62962963
log1_0,0.693942924,0.823529412,0.435643564,0.68173611,0.528301887,0.667639365,0.337495166,0.352380952,0.666666667
log1_0,0.689138031,0.794117647,0.415841584,0.681095079,0.524271845,0.67189044,0.328482693,0.356378601,0.666666667
log1_0,0.738497379,0.823529412,0.346534653,0.733585668,0.577319588,0.725019878,0.415027839,0.433333333,0.6
log1_0,0.743447874,0.823529412,0.336633663,0.739122242,0.583333333,0.731239798,0.424110332,0.442328042,0.592592593
log1_0,0.758590565,0.764705882,0.247524752,0.758565915,0.611764706,0.758513122,0.463039547,0.505982906,0.555555556
log1_0,0.654193361,0.852941176,0.544554455,0.623272219,0.491525424,0.60114799,0.276102973,0.270498084,0.733333333
log1_0,0.743593477,0.794117647,0.306930693,0.741875035,0.586956522,0.738663059,0.427205107,0.458984911,0.585185185
log1_0,0.728305183,0.882352941,0.425742574,0.711827036,0.560747664,0.687671991,0.397730264,0.387160494,0.62962963
log1_0,0.592603378,0.294117647,0.108910891,0.511942411,0.363636364,0.494959666,0.221817036,0.471111111,0.688888889
log1_0,0.733546884,0.823529412,0.356435644,0.728006989,0.571428571,0.718763235,0.406055182,0.424338624,0.607407407
log1_0,0.748398369,0.823529412,0.326732673,0.744617651,0.589473684,0.737420385,0.433309394,0.451322751,0.585185185
log1_0,0.552853815,0.323529412,0.217821782,0.503048366,0.328358209,0.497476973,0.106770045,0.244444444,0.755555556
log1_0,0.718404193,0.882352941,0.445544554,0.699446491,0.550458716,0.674154346,0.381579344,0.37037037,0.644444444
log1_0,0.753203262,0.852941176,0.346534653,0.746570493,0.591836735,0.733811567,0.440230649,0.444189017,0.585185185
log1_0,0.718986605,0.764705882,0.326732673,0.717531522,0.559139785,0.715291762,0.38327888,0.428490028,0.614814815
xal2_4,0.661923476,0.627272727,0.303425775,0.661015895,0.378082192,0.660152372,0.243429596,0.437729268,0.522821577
xal2_4,0.679986653,0.645454545,0.28548124,0.679109256,0.398876404,0.678128894,0.272879011,0.47285372,0.502074689
xal2_4,0.687446241,0.663636364,0.288743883,0.687033786,0.405555556,0.686540652,0.28309535,0.478959435,0.499308437
xal2_4,0.648761679,0.672727273,0.375203915,0.648318877,0.357487923,0.647945021,0.216473053,0.374976636,0.569847856
xal2_4,0.705057096,0.8,0.389885808,0.698635351,0.402745995,0.690152503,0.295944252,0.434647303,0.543568465
xal2_4,0.664963666,0.718181818,0.388254486,0.662830676,0.370023419,0.660763332,0.238809845,0.389498748,0.567081604
xal2_4,0.678244105,0.690909091,0.334420881,0.678125847,0.388746803,0.677994941,0.262668175,0.437468152,0.529737206
xal2_4,0.665890553,0.672727273,0.340946166,0.665855456,0.376590331,0.665820612,0.244151094,0.418152592,0.540802213
xal2_4,0.696774433,0.718181818,0.324632953,0.6964455,0.407216495,0.696019703,0.290551312,0.464607735,0.513139696
xal2_4,0.650622868,0.645454545,0.344208809,0.65060234,0.362244898,0.650584643,0.221821501,0.395710362,0.55186722
xal2_4,0.683256711,0.709090909,0.342577488,0.682768136,0.391959799,0.682204913,0.268890581,0.43823811,0.531120332
xal2_4,0.648287113,0.6,0.303425775,0.646486299,0.364640884,0.644987887,0.223536919,0.419087137,0.531120332
xal2_4,0.695254338,0.672727273,0.282218597,0.69488929,0.414565826,0.694422862,0.295736762,0.492168517,0.491009682
xal2_4,0.687335014,0.709090909,0.334420881,0.686990613,0.396946565,0.686579017,0.275712196,0.447990921,0.524204703
xal2_4,0.668337535,0.672727273,0.336052202,0.668323119,0.379487179,0.668308486,0.248231368,0.424320586,0.536652835
xal2_4,0.661701023,0.718181818,0.394779772,0.659286102,0.366589327,0.657018546,0.233778087,0.381795262,0.572614108
xal2_4,0.591865638,0.390909091,0.207177814,0.556705847,0.307142857,0.545074521,0.155604677,0.398501078,0.513139696
xal2_4,0.668211479,0.590909091,0.254486134,0.663725034,0.392749245,0.659325255,0.262279416,0.482710927,0.492392808
xal2_4,0.695617678,0.790909091,0.399673736,0.689059867,0.393665158,0.68105008,0.281972824,0.419405097,0.554633472
xal2_4,0.646655791,0.6,0.306688418,0.644970503,0.362637363,0.643588871,0.220674684,0.414476717,0.533886584
xal2_4,0.632070295,0.427272727,0.163132137,0.597972252,0.365758755,0.578912941,0.235717494,0.524145846,0.46473029
xal2_4,0.631506748,0.590909091,0.327895595,0.630200446,0.345744681,0.62927713,0.195887036,0.377380572,0.554633472
xal2_4,0.672994216,0.636363636,0.290375204,0.671996589,0.391061453,0.670948967,0.261767372,0.460976092,0.508990318
xal2_4,0.583123239,0.363636364,0.197389886,0.540239043,0.295202952,0.528872923,0.143515212,0.387621024,0.513139696
xal2_4,0.653885511,0.645454545,0.337683524,0.653831156,0.365979381,0.653782842,0.227222798,0.404281846,0.546334716
xal2_4,0.677302388,0.609090909,0.254486134,0.673858827,0.402402402,0.670171931,0.275761559,0.493610784,0.486860304
xal2_4,0.645966187,0.681818182,0.389885808,0.644970503,0.353773585,0.644155503,0.211535062,0.363024435,0.579529737
xal2_4,0.671488952,0.718181818,0.375203915,0.669863559,0.377088305,0.668187202,0.249008006,0.40490572,0.556016598
xal2_4,0.684079786,0.772727273,0.4045677,0.678311711,0.383747178,0.671878135,0.26528229,0.403954113,0.564315353
xal2_4,0.652721341,0.654545455,0.349102773,0.652718792,0.363636364,0.65271655,0.224353355,0.395650838,0.553250346
vel1_6,0.499235863,0.846153846,0.847682119,0.359004681,0.485294118,0.390806429,-0.002012806,-0.001190949,1.004366812
vel1_6,0.557564952,0.923076923,0.80794702,0.421045929,0.529411765,0.426111707,0.151631359,0.08224163,0.925764192
vel1_6,0.607446086,0.91025641,0.695364238,0.526589646,0.559055118,0.504225184,0.241469399,0.15566763,0.860262009
vel1_6,0.534810664,0.897435897,0.82781457,0.393097172,0.512820513,0.41017106,0.092794303,0.051154086,0.956331878
vel1_6,0.550517915,0.948717949,0.847682119,0.380140379,0.528571429,0.399502363,0.148475098,0.070223061,0.934497817
vel1_6,0.609144167,0.807692308,0.589403974,0.57587781,0.547826087,0.561605604,0.218977324,0.178207528,0.860262009
vel1_6,0.555951774,0.820512821,0.708609272,0.488968126,0.514056225,0.483113771,0.121946007,0.089929039,0.930131004
vel1_6,0.530310749,0.769230769,0.708609272,0.473441352,0.489795918,0.473036274,0.064655929,0.051965066,0.965065502
vel1_6,0.539395483,0.820512821,0.741721854,0.46034827,0.503937008,0.460385806,0.0885356,0.063318777,0.951965066
vel1_6,0.545381219,0.858974359,0.768211921,0.446206249,0.513409962,0.447714844,0.107358756,0.069673467,0.943231441
vel1_6,0.50585838,0.846153846,0.834437086,0.374288253,0.488888889,0.400019213,0.015086616,0.009130607,0.995633188
vel1_6,0.576880625,0.756410256,0.602649007,0.548233861,0.51754386,0.540368741,0.153293415,0.134038931,0.903930131
vel1_6,0.5815928,0.871794872,0.708609272,0.504016808,0.537549407,0.490802762,0.182180422,0.123426663,0.895196507
vel1_6,0.536848361,0.974358974,0.900662252,0.31111192,0.524137931,0.362877581,0.133226788,0.049873592,0.951965066
vel1_6,0.562362031,0.833333333,0.708609272,0.492773383,0.52,0.485264691,0.136704991,0.098689956,0.92139738
vel1_6,0.584904058,0.871794872,0.701986755,0.509712094,0.53968254,0.495410088,0.1883815,0.128435654,0.890829694
vel1_6,0.550942435,0.923076923,0.821192053,0.406267756,0.525547445,0.41678754,0.13748663,0.072780204,0.934497817
vel1_6,0.516004415,0.833333333,0.801324503,0.406894229,0.492424242,0.421251895,0.038843189,0.025327511,0.982532751
vel1_6,0.541433181,0.897435897,0.814569536,0.407936214,0.516605166,0.419464504,0.107890732,0.060885839,0.947598253
vel1_6,0.488750212,0.679487179,0.701986755,0.449995755,0.447257384,0.454328912,-0.023145284,-0.021834061,1.021834061
vel1_6,0.536721005,0.782051282,0.708609272,0.477370394,0.495934959,0.475772595,0.07873372,0.061922829,0.956331878
